《證交所》今日單一證券鉅額成交股票：統一、台達電、台積電,http://money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=2923883001&pu=News_0046
無畏FED升息，外資買超13億,http://ctee.com.tw/News/ViewCateNews.aspx?newsid=135096&cateid=tg
聯發科11月業績小蹲，12月有農曆年前備貨，展望轉趨樂觀,http://news.sina.com.tw/article/20161208/19669200.html
台積電：感謝政府協助找地無不滿楊弘敦,http://www.cnabc.com/news/aall/201612200199.aspx
高階手機經晶片戰外資看勝聯發科,http://udn.com/news/story/6/1895974
川普看招！台股反攻黑K棒,http://money.udn.com/money/story/5607/2151220
台股開高走高收漲111點攻克9300,http://www.ettoday.net/news/20161208/825923.htm
巴隆評論：川普小英通電話可能助漲台股| 聯合影音,https://video.udn.com/news/607490
聯發科目標價5外資仍挺升,http://udn.com/news/story/7253/1872931
聯發科全球化加速非洲布局,http://www.chinatimes.com/newspapers/20161124000129-260204
聯發科幫交大教授加薪稱台灣人力缺口1成,http://www.appledaily.com.tw/appledaily/article/finance/20161123/37461185/
《盤後解析》金融撐盤，台股震盪小跌,http://www.chinatimes.com/realtimenews/20161215003924-260410
歐央行縮減QE規模台股小漲7點開盤多空廝殺| 聯合影音,https://video.udn.com/news/609148
《集中市場》台股驚驚漲，三大法人買超92.05億元,http://www.chinatimes.com/realtimenews/20161209004653-260410
《集中市場》三大法人買超70.5億元，台股直奔9250點,http://www.chinatimes.com/realtimenews/20161206004083-260410
[表四1]台灣集中市場前10大進出券商當日買賣超比前30名個股,http://news.cnyes.com/news/id/3627812
台股盤前--雙王好威！占領季線再揮軍仰攻93,http://times.hinet.net/news/19747783
聯發科晶片太缺貨客戶變「芯」,http://www.appledaily.com.tw/appledaily/article/finance/20160728/37326041/
蘋果找上門聯發科可望奪單,http://udn.com/news/story/7240/1940220
《集中市場》利空籠罩，三大法人賣超63.87億元,http://www.chinatimes.com/realtimenews/20161205003589-260410
《外資》大摩：明年台GDP、企業獲利雙升，精選16檔,http://www.chinatimes.com/realtimenews/20161129003332-260410
丞唐講股：摩台結算震盪蓄能,http://news.cnyes.com/news/id/3631366
丞唐講股：台股資金回流？如何選股？,http://news.cnyes.com/news/id/3630039
台股盤前--電金要聯手、站穩9200 攻破川,http://times.hinet.net/news/19695700
《科技》多家創投加碼，沛星互動科技B輪共募資13.6億元,http://www.chinatimes.com/realtimenews/20161201002365-260410
《盤中解析》內資撐場，金融強出頭,http://www.chinatimes.com/realtimenews/20161125002753-260410
外資期現貨小賣台股開盤小漲3點| 聯合影音,https://video.udn.com/news/603803
台股注意個股表現權證看好這五檔,http://money.udn.com/money/story/5739/2133704
