Date,Open,High,Low,Close,Volume,Adj Close
2014-04-29,8845.599609,8884.480469,8833.370117,8872.110352,2084300,8872.078094
2014-04-28,8680.139648,8825.929688,8671.650391,8809.709961,2347800,8809.67793
2014-04-25,8945.80957,8951.05957,8749.509766,8774.120117,3379600,8774.088216
2014-04-24,8968.820312,8971.94043,8926.549805,8945.450195,2391300,8945.417671
2014-04-23,9009.589844,9022.280273,8947.860352,8956.919922,2615700,8956.887356
2014-04-22,8956.219727,8989.05957,8955.19043,8974.709961,2187000,8974.67733
2014-04-21,8961.519531,8965.580078,8938.469727,8951.19043,1811600,8951.157884
2014-04-18,8994.769531,9002.700195,8945.55957,8966.660156,1853200,8966.627555
2014-04-17,8942.230469,8962.660156,8921.55957,8944.160156,2287200,8944.127636
2014-04-16,8921.070312,8968.55957,8894.290039,8923.820312,2175300,8923.787867
2014-04-15,8898.650391,8918.94043,8889.44043,8916.709961,2081400,8916.677541
2014-04-14,8897.230469,8899.509766,8852.660156,8857.419922,1785900,8857.387717
2014-04-11,8900.129883,8909.969727,8848.240234,8908.049805,2296800,8908.017416
2014-04-10,8964.339844,8978.519531,8898.299805,8948.099609,2782700,8948.067075
2014-04-09,8912.389648,8936.570312,8912.389648,8930.570312,2341700,8930.537842
2014-04-08,8878.879883,8899.120117,8860.700195,8888.25,2079300,8888.217683
2014-04-07,8844.910156,8876.44043,8828.589844,8876.44043,2350400,8876.408156
2014-04-03,8902.94043,8913.740234,8871.160156,8888.540039,2584100,8888.507721
2014-04-02,8906.519531,8922.790039,8883.139648,8905.450195,2439600,8905.417816
2014-04-01,8847.339844,8873.150391,8826.160156,8873.150391,2291600,8873.118129
2014-03-31,8802.929688,8849.280273,8769.969727,8849.280273,2044700,8849.248098
2014-03-28,8779.910156,8812.410156,8751.070312,8774.639648,2284900,8774.607745
2014-03-27,8737.55957,8780.419922,8723.820312,8779.570312,2333300,8779.538391
2014-03-26,8741.030273,8746.709961,8717.790039,8737.269531,2308500,8737.237764
2014-03-25,8589.19043,8689.299805,8589.19043,8689.299805,2018100,8689.268211
2014-03-24,8540.269531,8605.379883,8508.009766,8605.379883,1978400,8605.348595
2014-03-21,8642.820312,8642.820312,8562.570312,8577.169922,2469800,8577.138736
2014-03-20,8638.589844,8638.589844,8580.400391,8597.330078,2381800,8597.298819
2014-03-19,8745.019531,8749.799805,8682.75,8689.459961,2362300,8689.428367
2014-03-18,8747.379883,8759.549805,8713.509766,8731.94043,2490300,8731.908681
2014-03-17,8697.259766,8708.400391,8662.490234,8700.099609,2240400,8700.067977
2014-03-14,8697.730469,8709.55957,8677.80957,8687.629883,2247300,8687.598296
2014-03-13,8737.80957,8768.660156,8732.150391,8747.790039,2708000,8747.758233
2014-03-12,8671.400391,8684.730469,8651.990234,8684.730469,2232300,8684.698892
2014-03-11,8694.959961,8716.30957,8684.629883,8702.330078,2194700,8702.298437
2014-03-10,8706.429688,8712.879883,8651.540039,8665.240234,2100000,8665.208729
2014-03-07,8754.740234,8787.620117,8698.599609,8713.959961,3139500,8713.928278
2014-03-06,8660.290039,8719.169922,8660.290039,8713.790039,2719200,8713.758357
2014-03-05,8622.19043,8652.219727,8622.19043,8632.929688,2453300,8632.898299
2014-03-04,8583.580078,8595.589844,8554.540039,8554.540039,2380400,8554.508936
2014-03-03,8627.150391,8628.049805,8545.240234,8601.980469,2549200,8601.949193
2014-02-27,8626.509766,8647.900391,8615.410156,8639.580078,2515200,8639.548666
2014-02-26,8569.040039,8626.679688,8563.870117,8600.860352,2598300,8600.82908
2014-02-25,8581.139648,8598.730469,8564.509766,8575.620117,2395800,8575.588937
2014-02-24,8603.610352,8612.209961,8541.650391,8560.610352,2464800,8560.579226
2014-02-21,8571.290039,8612.080078,8571.290039,8601.860352,2588600,8601.829076
2014-02-20,8555.269531,8567.50,8513.080078,8524.620117,2399900,8524.589123
2014-02-19,8565.05957,8577.009766,8543.150391,8577.009766,2203700,8576.978581
2014-02-18,8530.80957,8556.230469,8506.05957,8556.230469,1903400,8556.199359
2014-02-17,8537.830078,8558.50,8512.599609,8519.549805,1889000,8519.518829
2014-02-14,8524.540039,8566.990234,8508.240234,8513.679688,2340800,8513.648733
2014-02-13,8506.219727,8511.019531,8467.700195,8467.700195,2100200,8467.669408
2014-02-12,8471.509766,8510.870117,8471.509766,8510.870117,2388700,8510.839173
2014-02-11,8413.860352,8439.330078,8401.540039,8430.55957,1955500,8430.528918
2014-02-10,8416.419922,8447.019531,8391.950195,8391.950195,2048200,8391.919683
2014-02-07,8383.990234,8409.030273,8356.929688,8387.349609,2427200,8387.319114
2014-02-06,8286.160156,8333.55957,8284.769531,8311.009766,2451100,8310.979548
2014-02-05,8290.169922,8313.830078,8230.459961,8264.480469,3156100,8264.45042
2014-01-27,8519.480469,8519.480469,8442.19043,8462.570312,2605100,8462.539544
